split,method,seed,n,task_success,safety_violation,authority_regret,human_burden,late_handoff,handoff_churn,recovery_success,intervention_cost,boundary_calibration_error,override_precision,unsafe_autonomy,robust_utility
nominal_shared_autonomy,controller_fusion_prior,9,192,0.187500,0.265625,0.494903,0.343378,0.266967,0.313087,0.264817,0.182088,0.264368,0.337215,0.237736,-0.260633
nominal_shared_autonomy,fixed_human_teleoperation,0,192,0.317708,0.187500,0.338290,0.989857,0.282019,0.181015,0.460562,0.428038,0.232138,0.518557,0.041122,-0.193484
nominal_shared_autonomy,fixed_human_teleoperation,1,192,0.276042,0.177083,0.339268,0.990030,0.280614,0.180680,0.462397,0.428686,0.231501,0.518096,0.041256,-0.228631
nominal_shared_autonomy,fixed_human_teleoperation,2,192,0.291667,0.218750,0.340047,0.989875,0.283431,0.183534,0.461037,0.428467,0.234639,0.518129,0.041474,-0.239877
nominal_shared_autonomy,fixed_human_teleoperation,3,192,0.229167,0.213542,0.340101,0.990424,0.282763,0.185462,0.460213,0.429559,0.232442,0.518722,0.041089,-0.299593
nominal_shared_autonomy,fixed_human_teleoperation,4,192,0.302083,0.276042,0.337804,0.990539,0.279863,0.182626,0.461050,0.429185,0.232679,0.518593,0.041348,-0.263971
nominal_shared_autonomy,fixed_human_teleoperation,5,192,0.270833,0.203125,0.339123,0.990794,0.283562,0.181376,0.460656,0.428342,0.231920,0.519082,0.041207,-0.250792
nominal_shared_autonomy,fixed_human_teleoperation,6,192,0.255208,0.192708,0.339645,0.990481,0.282078,0.178273,0.458283,0.427492,0.233359,0.518973,0.041386,-0.259509
nominal_shared_autonomy,fixed_human_teleoperation,7,192,0.234375,0.192708,0.337880,0.990168,0.284872,0.184136,0.463439,0.429468,0.233376,0.519655,0.041228,-0.280762
nominal_shared_autonomy,fixed_human_teleoperation,8,192,0.317708,0.125000,0.338034,0.988127,0.283210,0.181635,0.459690,0.428083,0.233755,0.518374,0.041415,-0.154594
nominal_shared_autonomy,fixed_human_teleoperation,9,192,0.317708,0.234375,0.338859,0.989582,0.283213,0.181275,0.461221,0.429359,0.230674,0.519919,0.041245,-0.222924
nominal_shared_autonomy,fixed_policy_authority,0,192,0.119792,0.312500,0.572184,0.176674,0.421715,0.192794,0.053882,0.095890,0.321196,0.119965,0.371758,-0.355294
nominal_shared_autonomy,fixed_policy_authority,1,192,0.109375,0.338542,0.571969,0.174200,0.422236,0.191290,0.054213,0.096699,0.322493,0.117852,0.371729,-0.381166
nominal_shared_autonomy,fixed_policy_authority,2,192,0.093750,0.244792,0.572049,0.173682,0.422093,0.191088,0.053516,0.096493,0.324613,0.118551,0.372635,-0.338550
nominal_shared_autonomy,fixed_policy_authority,3,192,0.093750,0.364583,0.573696,0.173094,0.420326,0.193627,0.056360,0.095742,0.323167,0.115390,0.373969,-0.412811
nominal_shared_autonomy,fixed_policy_authority,4,192,0.135417,0.281250,0.572272,0.171425,0.420624,0.191873,0.054912,0.095288,0.322102,0.118247,0.372753,-0.318629
nominal_shared_autonomy,fixed_policy_authority,5,192,0.130208,0.307292,0.574739,0.175069,0.420778,0.193792,0.053634,0.097101,0.322293,0.116574,0.371579,-0.342013
nominal_shared_autonomy,fixed_policy_authority,6,192,0.083333,0.380208,0.572780,0.174298,0.420598,0.190164,0.056433,0.097123,0.323728,0.118893,0.372733,-0.432736
nominal_shared_autonomy,fixed_policy_authority,7,192,0.119792,0.317708,0.571915,0.174199,0.423205,0.191534,0.055962,0.095887,0.322740,0.117271,0.371932,-0.357783
nominal_shared_autonomy,fixed_policy_authority,8,192,0.119792,0.338542,0.572775,0.172022,0.421491,0.192640,0.055354,0.095706,0.323421,0.119068,0.373360,-0.370281
nominal_shared_autonomy,fixed_policy_authority,9,192,0.156250,0.260417,0.573712,0.174127,0.422015,0.190382,0.054065,0.096136,0.323524,0.118214,0.373393,-0.286083
nominal_shared_autonomy,mpc_risk_arbitration,0,192,0.625000,0.161458,0.180295,0.244267,0.148202,0.220123,0.782098,0.239265,0.163548,0.660498,0.108604,0.409712
nominal_shared_autonomy,mpc_risk_arbitration,1,192,0.645833,0.145833,0.181124,0.243188,0.148582,0.221900,0.783326,0.239466,0.162649,0.657585,0.109292,0.440089
nominal_shared_autonomy,mpc_risk_arbitration,2,192,0.598958,0.104167,0.180860,0.248425,0.148352,0.220687,0.786435,0.238145,0.164204,0.657909,0.109429,0.418419
nominal_shared_autonomy,mpc_risk_arbitration,3,192,0.614583,0.187500,0.180723,0.242770,0.149106,0.223188,0.782933,0.238768,0.164066,0.657792,0.109658,0.383006
nominal_shared_autonomy,mpc_risk_arbitration,4,192,0.625000,0.140625,0.180162,0.242934,0.147948,0.221676,0.785123,0.238103,0.161545,0.659194,0.109559,0.423195
nominal_shared_autonomy,mpc_risk_arbitration,5,192,0.593750,0.140625,0.181662,0.244738,0.150309,0.219633,0.784145,0.239559,0.162051,0.658984,0.110475,0.390780
nominal_shared_autonomy,mpc_risk_arbitration,6,192,0.625000,0.130208,0.179592,0.241951,0.149606,0.222911,0.783917,0.239074,0.162517,0.659108,0.109430,0.429424
nominal_shared_autonomy,mpc_risk_arbitration,7,192,0.625000,0.114583,0.180084,0.244743,0.150951,0.221488,0.784219,0.241168,0.162247,0.659254,0.109725,0.438089
nominal_shared_autonomy,mpc_risk_arbitration,8,192,0.604167,0.104167,0.182023,0.244149,0.148167,0.222200,0.786676,0.239826,0.162045,0.657955,0.110203,0.424062
nominal_shared_autonomy,mpc_risk_arbitration,9,192,0.562500,0.187500,0.180744,0.242690,0.150930,0.223234,0.784146,0.238450,0.162944,0.659812,0.110258,0.330768
nominal_shared_autonomy,oracle_authority_assignment,0,192,0.708333,0.072917,0.127536,0.287340,0.130089,0.201547,0.906971,0.265169,0.113136,0.779165,0.066041,0.563320
nominal_shared_autonomy,oracle_authority_assignment,1,192,0.671875,0.083333,0.127126,0.287475,0.130619,0.200906,0.905958,0.263694,0.111791,0.778578,0.065580,0.520532
nominal_shared_autonomy,oracle_authority_assignment,2,192,0.692708,0.098958,0.129310,0.286480,0.129542,0.203101,0.906574,0.264447,0.111796,0.779010,0.066007,0.531254
nominal_shared_autonomy,oracle_authority_assignment,3,192,0.651042,0.098958,0.130336,0.288183,0.130992,0.203246,0.904910,0.263685,0.112933,0.777846,0.065461,0.488616
nominal_shared_autonomy,oracle_authority_assignment,4,192,0.692708,0.078125,0.126907,0.287428,0.128209,0.199835,0.907353,0.264145,0.111471,0.777553,0.065348,0.545241
nominal_shared_autonomy,oracle_authority_assignment,5,192,0.708333,0.125000,0.128700,0.289203,0.131539,0.201257,0.907152,0.265335,0.112154,0.777983,0.065902,0.530091
nominal_shared_autonomy,oracle_authority_assignment,6,192,0.703125,0.052083,0.128116,0.287120,0.128478,0.201845,0.905849,0.264138,0.112383,0.777950,0.065682,0.571172
nominal_shared_autonomy,oracle_authority_assignment,7,192,0.739583,0.125000,0.130123,0.291037,0.132167,0.203720,0.907448,0.265955,0.111840,0.777706,0.065412,0.560111
nominal_shared_autonomy,oracle_authority_assignment,8,192,0.687500,0.114583,0.127336,0.287993,0.130105,0.203664,0.907135,0.264941,0.112468,0.778798,0.066128,0.516326
nominal_shared_autonomy,oracle_authority_assignment,9,192,0.677083,0.072917,0.128901,0.287531,0.131937,0.201479,0.907554,0.264452,0.113297,0.779257,0.065733,0.531514
nominal_shared_autonomy,pomdp_handoff_policy,0,192,0.609375,0.140625,0.218619,0.427365,0.173408,0.261158,0.715040,0.299466,0.172693,0.619856,0.092161,0.333138
nominal_shared_autonomy,pomdp_handoff_policy,1,192,0.588542,0.151042,0.217528,0.426200,0.175208,0.260589,0.713935,0.300016,0.171762,0.620064,0.093239,0.306035
nominal_shared_autonomy,pomdp_handoff_policy,2,192,0.531250,0.197917,0.217978,0.426497,0.174594,0.261651,0.713739,0.300668,0.174252,0.619011,0.092896,0.219387
nominal_shared_autonomy,pomdp_handoff_policy,3,192,0.562500,0.171875,0.218278,0.426443,0.173785,0.263422,0.714279,0.299300,0.173575,0.617104,0.093476,0.266818
nominal_shared_autonomy,pomdp_handoff_policy,4,192,0.567708,0.161458,0.217414,0.428162,0.172118,0.261791,0.715421,0.301101,0.173261,0.620238,0.092534,0.278662
nominal_shared_autonomy,pomdp_handoff_policy,5,192,0.494792,0.145833,0.217993,0.428877,0.173162,0.261983,0.715198,0.301564,0.171244,0.617778,0.093232,0.214862
nominal_shared_autonomy,pomdp_handoff_policy,6,192,0.531250,0.171875,0.217383,0.425922,0.172975,0.259803,0.715250,0.298877,0.172266,0.617549,0.093740,0.236600
nominal_shared_autonomy,pomdp_handoff_policy,7,192,0.557292,0.171875,0.218217,0.429712,0.176165,0.264299,0.716066,0.301315,0.171658,0.619301,0.092445,0.260295
nominal_shared_autonomy,pomdp_handoff_policy,8,192,0.541667,0.171875,0.217520,0.429449,0.174809,0.258936,0.713667,0.299613,0.174038,0.617831,0.092765,0.245747
nominal_shared_autonomy,pomdp_handoff_policy,9,192,0.510417,0.171875,0.218801,0.426494,0.175044,0.261802,0.712597,0.299966,0.173704,0.619308,0.093701,0.214383
nominal_shared_autonomy,recovery_aware_mpc,0,192,0.609375,0.156250,0.196712,0.287138,0.145826,0.231106,0.834033,0.287388,0.172319,0.648660,0.109475,0.381328
nominal_shared_autonomy,recovery_aware_mpc,1,192,0.588542,0.156250,0.193733,0.293063,0.145899,0.231599,0.834209,0.286388,0.172927,0.649996,0.108179,0.359860
nominal_shared_autonomy,recovery_aware_mpc,2,192,0.557292,0.135417,0.196016,0.291523,0.145241,0.232610,0.835717,0.288187,0.173445,0.646002,0.109808,0.341251
nominal_shared_autonomy,recovery_aware_mpc,3,192,0.656250,0.119792,0.193761,0.292212,0.144099,0.230999,0.834707,0.286942,0.173964,0.648890,0.108647,0.450715
nominal_shared_autonomy,recovery_aware_mpc,4,192,0.645833,0.156250,0.194206,0.292515,0.144062,0.231161,0.834573,0.286355,0.172257,0.648456,0.109332,0.417545
nominal_shared_autonomy,recovery_aware_mpc,5,192,0.588542,0.151042,0.193683,0.290527,0.146778,0.232240,0.832947,0.288315,0.173144,0.647208,0.109477,0.363200
nominal_shared_autonomy,recovery_aware_mpc,6,192,0.598958,0.166667,0.195675,0.289278,0.144290,0.232808,0.833154,0.287012,0.171061,0.648142,0.108527,0.364207
nominal_shared_autonomy,recovery_aware_mpc,7,192,0.625000,0.156250,0.195075,0.291641,0.146733,0.232674,0.834016,0.289015,0.171289,0.648522,0.109617,0.395784
nominal_shared_autonomy,recovery_aware_mpc,8,192,0.588542,0.192708,0.195169,0.292620,0.145397,0.231222,0.833300,0.288535,0.173026,0.647418,0.108937,0.336842
nominal_shared_autonomy,recovery_aware_mpc,9,192,0.635417,0.140625,0.194409,0.292298,0.146217,0.231358,0.834566,0.287498,0.172579,0.648699,0.108701,0.416333
nominal_shared_autonomy,uncertainty_triggered_handoff,0,192,0.442708,0.171875,0.290355,0.675572,0.205601,0.369522,0.556764,0.325225,0.222581,0.537848,0.058176,0.036200
nominal_shared_autonomy,uncertainty_triggered_handoff,1,192,0.385417,0.182292,0.291715,0.675422,0.204585,0.370965,0.558301,0.325373,0.221576,0.539039,0.058130,-0.027757
nominal_shared_autonomy,uncertainty_triggered_handoff,2,192,0.416667,0.171875,0.290555,0.677892,0.205771,0.373220,0.555882,0.326528,0.222306,0.537260,0.058215,0.008879
nominal_shared_autonomy,uncertainty_triggered_handoff,3,192,0.395833,0.187500,0.291592,0.675849,0.204581,0.373102,0.557838,0.326839,0.223220,0.538332,0.058087,-0.021081
nominal_shared_autonomy,uncertainty_triggered_handoff,4,192,0.385417,0.192708,0.291997,0.674610,0.203338,0.371691,0.557162,0.324906,0.222969,0.539151,0.059018,-0.034023
nominal_shared_autonomy,uncertainty_triggered_handoff,5,192,0.411458,0.182292,0.290027,0.677602,0.204821,0.372150,0.557648,0.326175,0.222716,0.538642,0.058029,-0.002129
nominal_shared_autonomy,uncertainty_triggered_handoff,6,192,0.416667,0.192708,0.291057,0.675075,0.204535,0.369974,0.557297,0.325662,0.222915,0.538755,0.058326,-0.002700
nominal_shared_autonomy,uncertainty_triggered_handoff,7,192,0.401042,0.187500,0.292564,0.675851,0.207802,0.374689,0.556025,0.327397,0.223118,0.538347,0.058183,-0.017022
nominal_shared_autonomy,uncertainty_triggered_handoff,8,192,0.411458,0.213542,0.292673,0.678173,0.205942,0.370615,0.556423,0.325421,0.224691,0.538467,0.057921,-0.022320
nominal_shared_autonomy,uncertainty_triggered_handoff,9,192,0.411458,0.197917,0.292179,0.676722,0.207174,0.372680,0.555989,0.325531,0.223134,0.538659,0.058569,-0.012652
